Gene_ID	WT1	WT2	WT3	DDX5KD1	DDX5KD2	DDX5KD3
ENSG00000254737	0	0	0	0	0	0
ENSG00000254738	0	0	0	0	0	0
ENSG00000254739	6	3	2	9	11	12
ENSG00000254740	42	51	65	22	32	44
ENSG00000254741	0	0	0	0	0	0
ENSG00000254743	0	0	0	0	0	0
ENSG00000254744	0	0	0	1	0	0
ENSG00000254746	0	0	0	7	0	0
ENSG00000254747	0	0	0	0	0	0
ENSG00000254748	19	7	14	6	5	5
ENSG00000254749	0	0	0	0	0	0
ENSG00000254750	0	0	0	0	0	0
ENSG00000254751	0	0	1	1	0	0
ENSG00000254752	0	0	0	0	0	0
ENSG00000254753	0	0	0	2	0	0
ENSG00000254754	0	0	0	0	0	0
ENSG00000254755	0	0	0	0	0	0
ENSG00000254756	9	4	6	4	10	15
ENSG00000254757	5	4	6	11	4	8
ENSG00000254758	0	0	0	2	0	0
ENSG00000254759	105	62	72	33	30	44
ENSG00000254760	0	0	0	2	0	0
ENSG00000254762	4	5	12	4	4	11
ENSG00000254764	0	0	0	4	1	1
ENSG00000254765	0	0	0	0	0	0
ENSG00000254767	0	0	0	0	0	0
ENSG00000254768	1	2	3	22	4	1
ENSG00000254769	0	0	0	0	0	0
ENSG00000254770	0	0	0	0	0	0
ENSG00000254771	0	0	7	0	0	2
ENSG00000254772	0	0	0	0	0	0
ENSG00000254775	1	0	0	3	2	0
ENSG00000254776	0	0	0	0	0	0
ENSG00000254777	32	22	34	24	9	18
ENSG00000254779	0	0	0	0	0	0
ENSG00000254780	10	7	3	1	2	0
ENSG00000254781	0	0	0	1	0	0
ENSG00000254783	87	61	90	158	166	153
ENSG00000254784	0	0	0	0	0	0
ENSG00000254785	0	0	0	0	0	0
ENSG00000254786	0	0	0	0	0	0
ENSG00000254787	0	0	2	17	0	3
ENSG00000254788	1	0	0	0	0	1
ENSG00000254789	1	3	0	16	2	1
ENSG00000254790	5	3	6	1	1	0
ENSG00000254791	0	0	0	0	0	0
ENSG00000254792	0	0	0	0	0	0
ENSG00000254793	1	0	2	4	3	1
ENSG00000254794	0	0	0	0	0	0
ENSG00000254795	0	0	0	0	0	0
ENSG00000254796	0	0	0	0	0	0
ENSG00000254798	0	0	0	0	0	0
ENSG00000254799	0	0	0	0	0	0
ENSG00000254800	0	0	0	0	0	0
ENSG00000254801	1	0	0	0	0	0
ENSG00000254802	1	0	0	0	0	0
ENSG00000254803	0	0	0	0	0	0
ENSG00000254804	0	0	0	0	0	0
ENSG00000254805	9	6	10	5	4	6
ENSG00000254806	249	263	344	439	451	486
ENSG00000254807	0	0	0	0	0	0
ENSG00000254810	4	3	2	0	0	0
ENSG00000254811	3	2	1	4	2	0
ENSG00000254812	34	18	31	23	22	25
ENSG00000254813	5	0	20	15	3	5
ENSG00000254814	1	0	0	2	0	1
ENSG00000254815	26	29	23	22	43	66
ENSG00000254816	0	0	0	0	0	0
ENSG00000254817	0	0	0	1	0	0
ENSG00000254818	0	0	0	0	0	0
ENSG00000254819	0	0	0	0	0	0
ENSG00000254820	0	0	0	0	0	0
ENSG00000254821	0	0	3	1	0	1
ENSG00000254822	0	0	0	0	0	0
ENSG00000254823	0	0	0	0	0	0
ENSG00000254824	0	0	0	0	0	0
ENSG00000254825	0	0	0	0	0	0
ENSG00000254826	0	0	0	0	0	0
ENSG00000254827	39	36	49	35	52	60
ENSG00000254828	0	0	0	0	0	0
ENSG00000254829	0	0	0	1	0	1
ENSG00000254830	0	0	0	0	0	0
ENSG00000254831	0	0	0	0	0	0
ENSG00000254832	0	0	0	0	0	0
ENSG00000254833	1	0	4	6	0	0
ENSG00000254834	0	0	0	0	0	0
ENSG00000254835	0	0	1	1	0	0
ENSG00000254836	0	0	0	0	0	0
ENSG00000254837	7	4	10	4	4	14
ENSG00000254838	0	0	0	12	0	0
ENSG00000254839	0	0	0	0	0	0
ENSG00000254840	6	3	1	12	1	0
ENSG00000254841	0	0	0	0	0	0
ENSG00000254842	62	68	86	26	36	16
ENSG00000254843	0	0	0	0	0	0
ENSG00000254844	0	0	0	0	0	0
ENSG00000254846	0	3	9	16	3	1
ENSG00000254847	2	0	0	0	2	1
ENSG00000254848	0	0	0	0	0	0
ENSG00000254850	0	0	0	0	0	0
ENSG00000254851	9	13	7	6	8	9
ENSG00000254852	0	0	1	2	1	3
ENSG00000254853	0	1	0	1	0	0
ENSG00000254854	79	84	102	32	54	63
ENSG00000254855	7	9	18	19	37	37
ENSG00000254856	0	0	0	0	0	0
ENSG00000254857	0	0	0	0	0	0
ENSG00000254858	1184	1035	1582	1164	1521	1474
ENSG00000254859	11	5	7	6	4	4
ENSG00000254860	127	80	116	161	187	196
ENSG00000254861	55	61	40	20	9	5
ENSG00000254862	76	57	87	43	41	41
ENSG00000254863	0	0	0	0	0	0
ENSG00000254864	0	0	0	0	0	0
ENSG00000254865	0	0	0	4	0	0
ENSG00000254866	0	0	0	0	0	0
ENSG00000254867	4	5	3	3	4	2
ENSG00000254869	0	2	1	1	2	0
ENSG00000254870	3	1	7	3	8	1
ENSG00000254871	0	0	0	0	0	0
ENSG00000254872	12	1	4	12	10	24
ENSG00000254873	17	11	15	30	26	12
ENSG00000254874	1	0	1	0	0	0
ENSG00000254876	0	0	0	0	0	0
ENSG00000254877	0	0	0	0	0	0
ENSG00000254878	0	0	0	3	0	0
ENSG00000254879	0	0	0	0	0	0
ENSG00000254880	0	0	0	3	0	0
ENSG00000254883	0	0	0	0	0	0
ENSG00000254884	0	0	0	0	0	0
ENSG00000254885	0	0	0	2	0	0
ENSG00000254887	0	0	3	4	1	0
ENSG00000254888	0	0	0	0	0	0
ENSG00000254889	0	0	0	0	0	0
ENSG00000254890	0	0	0	0	0	0
ENSG00000254891	0	0	0	0	0	0
ENSG00000254892	0	0	0	0	0	0
ENSG00000254893	86	57	108	36	36	39
ENSG00000254894	0	0	0	2	0	0
ENSG00000254895	0	0	0	0	0	0
ENSG00000254896	0	0	0	0	0	0
ENSG00000254897	0	0	0	0	0	0
ENSG00000254898	0	0	0	1	0	0
ENSG00000254900	0	0	0	3	0	0
ENSG00000254901	17	16	13	14	12	16
ENSG00000254902	0	0	0	1	0	0
ENSG00000254903	0	0	0	0	0	0
ENSG00000254905	43	53	44	36	53	53
ENSG00000254906	0	0	0	0	0	0
ENSG00000254907	65	54	84	143	74	69
ENSG00000254909	0	0	0	0	0	0
ENSG00000254910	41	41	47	33	42	47
ENSG00000254911	0	0	0	0	0	0
ENSG00000254912	30	26	22	24	26	13
ENSG00000254913	0	0	0	0	0	0
ENSG00000254914	0	0	0	0	0	0
ENSG00000254915	4	2	8	3	0	0
ENSG00000254916	0	0	0	0	0	0
ENSG00000254917	1	1	2	4	1	1
ENSG00000254919	684	643	759	169	158	144
ENSG00000254920	0	0	0	0	0	0
ENSG00000254921	0	0	0	0	0	0
ENSG00000254923	0	0	0	1	0	0
ENSG00000254924	0	0	0	2	0	0
ENSG00000254925	0	0	0	0	0	0
ENSG00000254926	0	0	0	7	0	0
ENSG00000254927	0	0	0	6	0	0
ENSG00000254928	0	0	0	0	0	0
ENSG00000254929	535	416	588	566	621	750
ENSG00000254930	0	0	0	0	0	0
ENSG00000254931	0	0	0	0	0	0
ENSG00000254932	0	0	0	0	0	0
ENSG00000254933	1	0	2	3	0	6
ENSG00000254934	0	0	0	4	0	0
ENSG00000254935	0	0	0	0	0	0
ENSG00000254936	0	0	0	0	0	0
ENSG00000254937	0	0	0	0	0	0
ENSG00000254938	0	0	0	0	0	0
ENSG00000254939	4	3	2	1	3	0
ENSG00000254940	0	0	0	0	0	0
ENSG00000254941	0	0	1	0	0	0
ENSG00000254942	5	4	28	15	12	17
ENSG00000254943	0	0	0	0	0	0
ENSG00000254944	1	0	0	0	0	0
ENSG00000254946	1	1	4	11	0	0
ENSG00000254947	0	0	0	0	0	0
ENSG00000254948	0	0	0	0	0	0
ENSG00000254949	0	0	0	0	0	0
ENSG00000254951	0	0	1	10	0	0
ENSG00000254952	0	0	0	0	0	0
ENSG00000254953	0	0	0	0	0	0
ENSG00000254954	0	0	0	0	0	0
ENSG00000254957	0	0	0	0	0	0
ENSG00000254959	4	1	0	6	4	1
ENSG00000254960	0	0	0	3	0	0
ENSG00000254961	0	0	0	0	0	0
ENSG00000254963	1	0	0	0	0	0
ENSG00000254964	2	0	3	5	0	0
ENSG00000254965	0	0	0	0	0	0
ENSG00000254966	9	6	15	18	3	4
ENSG00000254968	201	205	285	97	86	81
ENSG00000254971	0	0	0	0	0	0
ENSG00000254972	0	0	2	0	0	0
ENSG00000254973	22	27	43	21	27	18
ENSG00000254974	1	0	3	0	0	1
ENSG00000254975	3	11	6	14	1	5
ENSG00000254976	0	0	0	0	0	0
ENSG00000254978	0	0	0	0	0	0
ENSG00000254979	11	4	9	21	12	9
ENSG00000254980	3	2	2	7	0	1
ENSG00000254981	12	14	10	11	4	12
ENSG00000254983	0	0	0	0	0	0
ENSG00000254984	0	0	0	2	0	0
ENSG00000254985	0	0	0	0	0	0
ENSG00000254986	5835	5124	7158	5891	7177	6786
ENSG00000254987	5	2	6	65	0	7
ENSG00000254988	2	1	1	12	1	6
ENSG00000254989	0	0	0	0	0	0
ENSG00000254990	82	71	127	69	79	80
ENSG00000254991	1	0	0	2	2	0
ENSG00000254992	0	0	0	2	0	0
ENSG00000254993	0	0	0	4	1	0
ENSG00000254995	112	128	190	303	291	413
ENSG00000254996	137	89	194	157	160	153
ENSG00000254997	0	0	0	2	0	0
ENSG00000254998	418	477	707	350	250	238
ENSG00000254999	5960	4925	6972	3772	4024	3411
ENSG00000255000	0	0	0	3	0	0
ENSG00000255001	0	0	0	0	0	0
ENSG00000255002	0	0	0	2	0	0
ENSG00000255003	0	0	0	0	0	0
ENSG00000255004	0	0	0	2	1	0
ENSG00000255005	5	2	8	12	7	7
ENSG00000255006	2	1	0	0	0	0
ENSG00000255007	0	6	3	5	0	0
ENSG00000255008	27	19	23	4	12	13
ENSG00000255009	0	0	0	1	0	0
ENSG00000255010	0	0	0	2	0	0
ENSG00000255011	0	0	0	0	0	0
ENSG00000255012	0	0	0	2	0	0
ENSG00000255014	24	7	19	12	2	7
ENSG00000255015	0	0	0	0	0	0
ENSG00000255016	0	0	0	0	0	0
ENSG00000255018	0	0	0	1	0	0
ENSG00000255019	0	0	0	1	0	0
ENSG00000255020	1	4	2	7	1	3
ENSG00000255021	2	0	1	9	0	1
ENSG00000255022	0	0	0	0	0	0
ENSG00000255025	0	0	0	0	0	0
ENSG00000255026	6	4	17	8	17	13
ENSG00000255027	34	51	65	15	6	8
ENSG00000255028	34	40	40	70	6	12
ENSG00000255029	0	0	0	6	0	0
ENSG00000255030	0	0	0	3	0	0
ENSG00000255031	71	72	119	42	89	109
ENSG00000255032	0	0	0	5	0	0
ENSG00000255033	0	0	0	0	0	0
ENSG00000255035	0	0	0	0	0	0
ENSG00000255036	22	21	31	2	0	1
ENSG00000255037	0	0	0	0	0	1
ENSG00000255038	5	6	5	22	11	12
ENSG00000255039	0	0	0	10	0	0
ENSG00000255040	104	38	72	21	25	55
ENSG00000255041	0	0	2	31	0	1
ENSG00000255042	89	18	45	25	17	25
ENSG00000255043	0	0	0	3	0	0
ENSG00000255045	2	4	0	1	1	0
ENSG00000255046	28	42	54	31	39	40
ENSG00000255047	0	0	0	0	0	0
ENSG00000255048	0	0	0	0	0	0
ENSG00000255050	0	0	4	1	1	2
ENSG00000255051	1	0	0	2	1	0
ENSG00000255052	23	10	17	15	8	14
ENSG00000255053	0	0	0	1	0	0
ENSG00000255054	2	2	0	4	3	6
ENSG00000255055	0	0	0	0	0	0
ENSG00000255057	0	0	0	1	0	0
ENSG00000255058	0	0	1	0	0	0
ENSG00000255059	128	43	104	19	25	39
ENSG00000255060	0	0	0	0	0	0
ENSG00000255062	348	353	506	259	313	319
ENSG00000255063	0	0	0	0	0	0
ENSG00000255065	0	0	3	0	0	0
ENSG00000255067	0	0	0	0	0	0
ENSG00000255070	2	0	2	1	0	0
ENSG00000255071	1	0	0	1	0	0
ENSG00000255072	0	0	0	0	0	0
ENSG00000255073	64	66	93	87	88	84
ENSG00000255074	0	0	1	0	0	0
ENSG00000255075	0	2	2	2	0	0
ENSG00000255076	0	0	0	0	0	0
ENSG00000255077	0	0	0	0	0	0
ENSG00000255078	0	0	0	0	0	0
ENSG00000255079	1	0	2	4	0	0
ENSG00000255081	0	0	0	0	0	0
ENSG00000255082	141	118	220	59	44	32
ENSG00000255083	0	0	0	0	0	0
ENSG00000255084	0	0	0	10	1	0
ENSG00000255085	4	5	16	16	17	17
ENSG00000255086	0	0	0	1	0	0
ENSG00000255087	774	735	919	285	236	216
ENSG00000255088	0	0	0	0	0	0
ENSG00000255089	0	0	0	0	0	0
ENSG00000255091	0	0	0	0	0	0
ENSG00000255092	0	0	0	0	0	0
ENSG00000255093	4	6	2	17	1	1
ENSG00000255094	291	283	365	503	417	303
ENSG00000255095	0	0	0	0	0	0
ENSG00000255096	0	0	0	0	0	0
ENSG00000255097	0	0	0	0	0	0
ENSG00000255099	0	0	0	0	0	0
ENSG00000255100	55	63	91	36	39	41
ENSG00000255101	0	0	2	2	0	0
ENSG00000255102	15	10	27	43	28	36
ENSG00000255104	141	179	181	181	208	153
ENSG00000255105	0	0	0	0	0	0
ENSG00000255106	0	0	0	0	0	0
ENSG00000255107	33	11	16	12	7	7
ENSG00000255108	304	314	375	248	542	701
ENSG00000255109	1	2	1	15	1	0
ENSG00000255110	0	0	0	0	0	0
ENSG00000255111	0	0	0	1	0	0
ENSG00000255112	0	0	0	0	0	0
ENSG00000255113	0	0	0	0	0	0
ENSG00000255114	1	3	1	5	1	0
ENSG00000255115	0	0	0	0	0	0
ENSG00000255116	0	0	0	0	0	0
ENSG00000255117	0	0	0	6	0	0
ENSG00000255118	3	0	6	0	1	0
ENSG00000255119	0	0	3	2	1	0
ENSG00000255120	2	7	4	4	1	1
ENSG00000255121	159	129	206	112	149	121
ENSG00000255122	1	0	0	4	3	0
ENSG00000255123	0	0	0	0	0	0
ENSG00000255126	2	1	3	9	3	2
ENSG00000255127	3	4	12	12	2	4
ENSG00000255128	12	3	10	4	0	2
ENSG00000255129	139	75	169	53	32	44
ENSG00000255130	2	2	0	0	0	0
ENSG00000255131	0	0	0	0	0	0
ENSG00000255132	0	0	0	3	0	0
ENSG00000255133	0	0	0	6	0	0
ENSG00000255134	0	0	0	1	0	0
ENSG00000255135	716	583	774	383	419	348
ENSG00000255136	3	3	0	12	0	0
ENSG00000255138	14	7	3	10	8	5
ENSG00000255139	19	10	19	28	17	18
ENSG00000255140	0	0	0	1	0	0
ENSG00000255141	0	0	0	0	0	0
ENSG00000255142	0	0	0	0	0	0
ENSG00000255143	0	0	0	0	0	0
ENSG00000255144	0	0	2	0	0	0
ENSG00000255145	8	12	23	21	16	10
ENSG00000255146	2	0	7	8	0	3
ENSG00000255147	0	0	0	2	1	0
ENSG00000255148	0	0	0	0	0	0
ENSG00000255149	0	0	0	0	0	0
ENSG00000255150	0	0	0	0	0	0
ENSG00000255151	0	0	0	4	0	0
ENSG00000255152	0	0	0	0	0	0
ENSG00000255153	239	210	276	140	215	214
ENSG00000255154	0	0	0	0	0	0
ENSG00000255155	0	0	0	0	0	0
ENSG00000255156	0	0	0	0	0	0
ENSG00000255157	0	1	1	0	0	0
ENSG00000255158	5	3	4	9	12	12
ENSG00000255159	1	1	0	9	3	2
ENSG00000255160	5	3	0	4	0	1
ENSG00000255161	0	0	0	2	0	0
ENSG00000255162	0	0	0	0	0	0
ENSG00000255163	0	0	0	0	0	0
ENSG00000255164	0	0	0	2	0	0
ENSG00000255165	0	0	0	0	0	0
ENSG00000255166	0	0	0	0	0	0
ENSG00000255167	0	0	0	0	0	0
ENSG00000255169	0	0	0	0	0	0
ENSG00000255170	0	0	1	0	0	0
ENSG00000255171	3	0	2	34	1	0
ENSG00000255172	0	0	0	0	0	0
ENSG00000255173	16	10	17	4	19	20
ENSG00000255174	0	0	0	0	0	0
ENSG00000255175	2	0	0	7	0	0
ENSG00000255176	0	0	0	0	0	0
ENSG00000255177	0	0	1	5	0	4
ENSG00000255178	0	0	0	2	0	0
ENSG00000255179	0	0	0	2	0	0
ENSG00000255181	0	0	0	0	0	1
ENSG00000255182	129	143	153	106	199	303
ENSG00000255183	0	0	0	0	0	0
ENSG00000255184	0	0	6	2	1	3
ENSG00000255185	0	0	0	0	0	0
ENSG00000255186	0	0	0	0	0	0
ENSG00000255187	4	1	0	5	4	4
ENSG00000255188	0	0	0	0	0	1
ENSG00000255189	0	0	0	0	0	0
ENSG00000255190	0	0	0	1	0	0
ENSG00000255191	0	0	0	12	1	1
ENSG00000255192	0	0	0	0	1	0
ENSG00000255193	29	6	27	23	7	7
ENSG00000255196	0	0	0	0	0	0
ENSG00000255197	12	17	24	33	24	30
ENSG00000255198	307	163	298	54	108	78
ENSG00000255199	0	0	0	1	0	0
ENSG00000255200	195	102	154	58	64	92
ENSG00000255201	0	0	7	1	0	0
ENSG00000255202	146	134	178	113	116	102
ENSG00000255203	0	0	0	1	0	1
ENSG00000255204	1	0	0	4	1	0
ENSG00000255205	0	0	0	0	0	0
ENSG00000255206	0	0	0	1	0	0
ENSG00000255207	0	0	0	0	0	0
ENSG00000255209	0	0	0	0	0	0
ENSG00000255210	1	0	1	0	1	0
ENSG00000255211	0	0	0	0	0	0
ENSG00000255213	58	15	39	22	11	16
ENSG00000255214	0	0	0	1	0	0
ENSG00000255215	0	0	0	0	0	0
ENSG00000255216	0	0	0	1	0	0
ENSG00000255217	0	0	0	0	0	0
ENSG00000255218	0	0	0	0	0	0
ENSG00000255219	2	1	5	3	0	0
ENSG00000255220	39	15	22	8	6	13
ENSG00000255221	0	0	0	0	0	0
ENSG00000255222	11	9	20	20	19	19
ENSG00000255223	0	0	0	1	0	0
ENSG00000255224	110	103	164	71	79	98
ENSG00000255225	0	0	0	0	0	0
ENSG00000255226	0	0	0	0	0	0
ENSG00000255227	0	0	0	0	0	0
ENSG00000255229	1	0	2	9	2	3
ENSG00000255230	0	0	0	0	0	1
ENSG00000255231	0	0	0	0	0	0
ENSG00000255232	0	0	0	0	0	0
ENSG00000255233	0	0	1	0	0	0
ENSG00000255234	236	288	324	474	456	432
ENSG00000255235	0	0	0	0	0	0
ENSG00000255236	28	17	36	41	47	49
ENSG00000255237	0	1	3	0	0	0
ENSG00000255238	0	1	6	0	0	1
ENSG00000255239	1	2	2	2	5	4
ENSG00000255240	12	4	14	51	8	12
ENSG00000255241	0	0	0	3	0	0
ENSG00000255243	0	0	0	9	0	0
ENSG00000255244	0	0	0	0	0	0
ENSG00000255245	0	0	0	6	0	0
ENSG00000255246	0	0	0	0	0	0
ENSG00000255247	0	0	0	7	0	0
ENSG00000255248	20700	19449	27022	18890	18269	15433
ENSG00000255250	14	8	7	29	12	3
ENSG00000255251	0	0	0	0	0	0
ENSG00000255252	2	5	6	117	0	0
ENSG00000255253	0	0	0	0	0	0
ENSG00000255254	0	0	0	0	0	0
ENSG00000255255	0	0	0	1	0	0
ENSG00000255256	0	0	0	0	0	0
ENSG00000255258	1	1	0	11	1	0
ENSG00000255259	0	1	0	0	1	0
ENSG00000255260	1	0	0	2	1	4
ENSG00000255261	0	0	0	1	0	0
ENSG00000255262	5	1	0	0	3	0
ENSG00000255265	1	0	2	0	0	0
ENSG00000255266	0	0	0	0	0	0
ENSG00000255267	0	0	0	7	0	0
ENSG00000255268	0	0	0	0	0	0
ENSG00000255269	1	1	0	4	0	0
ENSG00000255270	0	0	0	0	0	0
ENSG00000255271	5	12	3	11	3	1
ENSG00000255272	0	0	2	1	0	1
ENSG00000255273	0	0	0	0	0	0
ENSG00000255274	3	1	2	23	3	0
ENSG00000255275	4	7	10	17	13	8
ENSG00000255276	0	0	0	4	0	0
ENSG00000255277	49	32	47	24	13	16
ENSG00000255279	0	0	0	7	0	0
ENSG00000255280	0	0	0	0	0	0
ENSG00000255281	0	0	0	0	0	0
ENSG00000255282	7	5	11	21	1	5
ENSG00000255283	0	0	0	3	0	0
ENSG00000255284	673	542	844	670	903	1036
ENSG00000255285	0	0	0	0	0	0
ENSG00000255286	0	0	0	0	0	0
ENSG00000255287	0	0	1	0	1	0
ENSG00000255288	0	0	0	0	0	0
ENSG00000255289	0	0	0	0	1	0
ENSG00000255291	3	0	5	0	1	1
ENSG00000255292	141	137	142	177	116	162
ENSG00000255293	2	2	4	2	2	2
ENSG00000255294	0	0	0	5	0	5
ENSG00000255295	3	12	1	2	7	2
ENSG00000255296	0	0	0	1	0	0
ENSG00000255297	0	0	0	0	0	0
ENSG00000255298	0	0	0	0	0	0
ENSG00000255299	1	0	0	1	1	0
ENSG00000255300	0	0	0	41	0	0
ENSG00000255301	0	0	0	0	2	2
ENSG00000255302	16033	13501	18443	11489	11728	8782
ENSG00000255303	2	0	0	10	0	0
ENSG00000255304	0	0	0	0	0	0
ENSG00000255305	0	0	0	0	0	0
ENSG00000255306	69	47	101	78	97	134
ENSG00000255307	0	0	0	0	0	0
ENSG00000255308	97	96	123	125	120	95
ENSG00000255309	0	0	0	0	0	0
ENSG00000255310	0	0	0	0	0	0
ENSG00000255311	2	0	0	10	1	0
ENSG00000255312	0	0	0	0	0	0
ENSG00000255313	0	0	0	2	0	1
ENSG00000255314	28	16	21	38	27	30
ENSG00000255315	0	0	0	0	0	0
ENSG00000255316	0	0	0	0	0	0
ENSG00000255317	2	6	6	1	0	0
ENSG00000255319	2	1	8	22	7	5
ENSG00000255320	5	7	12	4	2	5
ENSG00000255321	0	0	0	0	0	0
ENSG00000255323	1	1	1	16	0	0
ENSG00000255325	0	0	4	0	0	0
ENSG00000255326	35	23	71	47	54	53
ENSG00000255327	0	0	0	0	0	0
ENSG00000255328	1	2	2	6	14	9
ENSG00000255329	3	1	2	5	0	0
ENSG00000255330	936	1004	1299	1540	1374	1295
ENSG00000255331	1	0	0	0	0	1
ENSG00000255332	6	8	14	7	0	0
ENSG00000255333	0	0	0	2	0	0
ENSG00000255334	0	0	0	0	0	0
ENSG00000255335	0	0	0	0	0	0
ENSG00000255336	0	0	0	0	0	0
ENSG00000255337	20	20	22	25	30	33
ENSG00000255338	0	0	0	0	0	0
ENSG00000255339	36	36	75	65	72	66
ENSG00000255340	0	0	0	1	0	0
ENSG00000255341	0	0	0	0	0	0
ENSG00000255342	0	0	0	0	0	0
ENSG00000255343	2	6	1	9	4	1
ENSG00000255344	0	0	0	1	0	0
ENSG00000255345	0	0	4	1	0	0
ENSG00000255346	0	0	0	13	2	1
ENSG00000255347	0	0	0	0	0	0
ENSG00000255348	4	3	0	7	1	3
ENSG00000255349	0	0	0	0	0	0
ENSG00000255350	0	0	0	1	0	0
ENSG00000255351	0	0	0	0	0	0
ENSG00000255352	0	0	0	1	0	1
ENSG00000255353	0	0	1	0	0	0
ENSG00000255355	23	14	28	18	16	23
ENSG00000255356	0	0	0	0	0	0
ENSG00000255357	0	0	0	5	0	0
ENSG00000255358	0	0	0	0	0	0
ENSG00000255359	0	0	0	6	0	0
ENSG00000255360	0	0	0	0	0	0
ENSG00000255361	14	8	10	2	3	7
ENSG00000255362	1	1	4	2	0	4
ENSG00000255363	5	2	5	13	3	1
ENSG00000255364	0	0	0	8	0	0
ENSG00000255365	0	0	0	0	0	0
ENSG00000255366	0	0	2	2	0	0
ENSG00000255367	6	5	6	30	12	23
ENSG00000255368	0	0	0	0	0	0
ENSG00000255369	0	0	0	0	0	0
ENSG00000255370	0	0	0	0	0	0
ENSG00000255371	0	0	0	0	0	0
ENSG00000255372	0	0	0	1	0	0
ENSG00000255374	0	0	0	0	0	0
ENSG00000255375	1	0	2	1	0	1
ENSG00000255376	0	0	0	2	0	0
ENSG00000255377	0	0	0	0	0	0
ENSG00000255378	0	0	0	0	0	0
ENSG00000255379	0	0	0	0	0	0
ENSG00000255380	0	0	0	0	0	0
ENSG00000255381	0	0	0	0	0	0
ENSG00000255382	1	0	4	8	0	0
ENSG00000255384	2	3	4	3	5	4
ENSG00000255385	0	0	0	0	0	0
ENSG00000255386	0	0	0	0	0	0
ENSG00000255387	35	17	23	18	8	24
ENSG00000255388	1	1	6	40	0	2
ENSG00000255389	76	104	85	65	48	31
ENSG00000255390	0	0	0	0	0	0
ENSG00000255391	0	0	0	1	0	0
ENSG00000255393	3	0	0	24	2	1
ENSG00000255394	0	0	2	0	0	0
ENSG00000255395	2	0	1	18	4	0
ENSG00000255396	0	0	0	0	0	0
ENSG00000255397	80	27	45	34	29	37
ENSG00000255398	6	2	0	5	7	1
ENSG00000255399	0	0	0	2	0	0
ENSG00000255400	0	0	0	0	0	0
ENSG00000255401	0	1	0	0	2	2
ENSG00000255402	0	0	0	0	0	0
ENSG00000255403	0	0	0	0	0	0
ENSG00000255404	0	0	0	0	0	0
ENSG00000255406	1	0	0	0	0	2
ENSG00000255408	0	0	0	0	0	0
ENSG00000255409	0	0	0	0	0	0
ENSG00000255410	0	0	0	2	1	0
ENSG00000255411	11	2	15	20	2	8
ENSG00000255413	0	0	0	0	0	0
ENSG00000255415	0	1	0	0	0	1
ENSG00000255416	0	0	0	0	0	0
ENSG00000255417	0	0	0	0	0	0
ENSG00000255418	8	0	5	22	1	2
ENSG00000255420	0	0	0	1	0	0
ENSG00000255421	0	0	0	0	0	0
ENSG00000255422	20	5	12	32	5	5
ENSG00000255423	0	0	0	0	0	0
ENSG00000255424	0	0	0	1	0	0
ENSG00000255425	0	0	0	4	0	0
ENSG00000255426	0	0	0	0	0	0
ENSG00000255427	0	1	2	1	0	1
ENSG00000255428	0	0	0	0	0	0
ENSG00000255429	766	773	964	394	347	302
ENSG00000255430	0	0	2	0	0	0
ENSG00000255431	0	0	0	0	0	0
ENSG00000255432	51	29	83	54	54	52
ENSG00000255433	0	0	0	5	0	0
ENSG00000255434	0	0	0	0	0	0
ENSG00000255435	276	225	317	117	94	99
ENSG00000255437	18	7	11	4	4	3
ENSG00000255438	1	0	8	8	4	7
ENSG00000255439	43	31	68	50	59	67
ENSG00000255440	0	0	0	0	0	0
ENSG00000255441	0	0	0	0	0	0
ENSG00000255442	3	0	2	7	0	0
ENSG00000255443	3	0	0	10	1	1
ENSG00000255444	0	0	0	0	0	0
ENSG00000255445	0	1	1	0	0	0
ENSG00000255446	0	0	0	0	1	0
ENSG00000255447	17	12	37	22	22	26
ENSG00000255448	2	0	0	1	1	1
ENSG00000255449	0	0	0	0	0	0
ENSG00000255450	0	0	0	0	0	0
ENSG00000255451	0	0	0	1	0	0
ENSG00000255452	0	0	0	0	0	0
ENSG00000255454	0	0	0	0	0	0
ENSG00000255455	185	193	257	72	63	76
ENSG00000255456	0	0	0	1	0	0
ENSG00000255457	0	0	0	2	0	0
ENSG00000255458	40	25	49	28	20	19
ENSG00000255459	0	0	0	0	0	0
ENSG00000255460	0	0	0	0	0	0
ENSG00000255461	0	0	0	0	0	0
ENSG00000255462	3	2	5	9	7	8
ENSG00000255463	1	2	3	3	1	1
ENSG00000255464	5	1	9	10	6	10
ENSG00000255466	0	0	0	0	0	0
ENSG00000255467	8	3	5	14	2	11
ENSG00000255468	430	398	534	666	710	840
ENSG00000255469	0	0	0	0	0	0
ENSG00000255470	0	0	2	15	1	0
ENSG00000255471	544	452	654	333	345	297
ENSG00000255472	0	0	0	0	0	0
ENSG00000255474	3	0	1	12	1	1
ENSG00000255475	1	0	2	3	0	0
ENSG00000255476	4	0	7	42	4	2
ENSG00000255477	0	0	0	0	0	0
ENSG00000255478	0	0	3	4	6	6
ENSG00000255479	0	0	0	0	0	0
ENSG00000255480	0	0	2	0	0	0
ENSG00000255481	0	0	0	0	0	0
ENSG00000255482	0	0	1	13	2	0
ENSG00000255483	0	0	0	0	0	0
ENSG00000255484	6	11	7	6	3	2
