Gene_ID	H69ARSUP1	H69ARSUP2	H69ARSUP3	H69ARWT1	H69ARWT2	H69ARWT3
ENSG00000275733	0	0	0	0	0	0
ENSG00000275734	30	31	53	29	19	20
ENSG00000275740	28	29	35	18	14	28
ENSG00000275741	78	97	74	167	135	94
ENSG00000275743	0	0	0	0	0	0
ENSG00000275745	0	0	0	0	0	0
ENSG00000275747	0	0	0	0	0	0
ENSG00000275756	0	0	0	0	0	0
ENSG00000275759	9	5	9	3	1	2
ENSG00000275763	1	1	5	0	0	3
ENSG00000275764	0	0	0	0	0	0
ENSG00000275765	0	0	0	0	0	0
ENSG00000275767	0	0	0	0	0	0
ENSG00000275768	0	0	0	0	0	0
ENSG00000275769	0	0	0	0	0	0
ENSG00000275770	0	0	0	0	0	0
ENSG00000275771	0	0	0	0	0	0
ENSG00000275772	0	0	0	0	0	0
ENSG00000275773	0	0	0	0	0	0
ENSG00000275774	0	0	0	0	0	0
ENSG00000275776	0	0	0	0	0	0
ENSG00000275778	0	0	0	0	0	0
ENSG00000275785	0	0	0	0	0	0
ENSG00000275787	0	0	0	0	0	0
ENSG00000275788	0	0	0	0	0	0
ENSG00000275789	0	0	0	0	0	0
ENSG00000275791	0	0	0	0	0	0
ENSG00000275793	13	16	13	5	13	11
ENSG00000275799	0	0	0	0	0	0
ENSG00000275800	0	0	0	0	0	0
ENSG00000275801	0	0	0	0	0	0
ENSG00000275803	0	0	0	0	0	0
ENSG00000275805	0	0	0	0	0	0
ENSG00000275807	0	0	0	0	0	0
ENSG00000275808	0	0	0	0	0	0
ENSG00000275810	0	0	0	0	0	0
ENSG00000275811	0	0	0	0	0	0
ENSG00000275812	0	0	0	0	0	0
ENSG00000275816	0	0	0	0	0	0
ENSG00000275818	0	0	0	0	0	0
ENSG00000275823	0	0	0	0	0	0
ENSG00000275826	0	0	0	0	0	0
ENSG00000275827	0	0	0	0	0	0
ENSG00000275828	0	0	0	0	0	0
ENSG00000275830	1	1	0	0	0	0
ENSG00000275832	3622	3762	3750	2273	3046	1624
ENSG00000275833	0	0	0	0	0	0
ENSG00000275834	0	0	0	0	0	0
ENSG00000275835	1568	1318	1317	1404	1707	1463
ENSG00000275836	0	0	0	0	0	0
ENSG00000275839	0	0	0	0	0	0
ENSG00000275840	0	0	0	0	0	0
ENSG00000275842	0	0	0	0	0	0
ENSG00000275846	1	3	2	3	0	1
ENSG00000275850	0	0	0	0	0	0
ENSG00000275852	0	0	0	0	0	0
ENSG00000275853	0	0	0	4	0	0
ENSG00000275854	0	0	0	0	0	0
ENSG00000275856	0	0	0	0	0	0
ENSG00000275857	0	0	0	0	0	0
ENSG00000275859	0	0	0	0	0	0
ENSG00000275860	4	2	0	0	0	0
ENSG00000275862	0	0	0	0	0	0
ENSG00000275863	0	0	0	0	0	0
ENSG00000275866	0	0	0	0	0	0
ENSG00000275868	0	0	0	0	0	0
ENSG00000275871	0	0	0	0	0	0
ENSG00000275874	258	291	292	605	310	335
ENSG00000275875	2	0	0	0	0	0
ENSG00000275877	2	0	0	0	0	0
ENSG00000275878	0	0	0	5	0	0
ENSG00000275880	1	1	0	0	0	1
ENSG00000275881	0	0	0	0	0	0
ENSG00000275882	1	10	0	2	2	2
ENSG00000275888	0	0	0	0	0	0
ENSG00000275894	0	0	0	0	0	0
ENSG00000275895	184	180	158	80	108	100
ENSG00000275896	0	0	0	0	0	0
ENSG00000275897	2	4	4	1	2	0
ENSG00000275898	0	0	0	0	0	0
ENSG00000275900	0	0	0	0	0	0
ENSG00000275901	0	0	0	0	0	0
ENSG00000275902	0	0	0	0	0	0
ENSG00000275904	0	0	0	0	0	0
ENSG00000275905	0	0	0	0	0	0
ENSG00000275906	0	0	0	0	0	0
ENSG00000275908	0	0	0	0	0	0
ENSG00000275909	0	0	0	0	0	0
ENSG00000275910	0	0	0	0	0	0
ENSG00000275915	0	0	0	0	0	0
ENSG00000275919	0	0	0	0	0	0
ENSG00000275923	0	0	0	0	0	0
ENSG00000275924	0	0	0	0	0	0
ENSG00000275927	0	0	0	0	0	0
ENSG00000275928	0	0	0	0	0	0
ENSG00000275929	0	0	0	0	0	0
ENSG00000275930	0	0	0	0	0	0
ENSG00000275933	0	0	0	0	0	0
ENSG00000275936	0	0	0	0	0	0
ENSG00000275939	0	0	0	0	0	0
ENSG00000275940	0	0	0	0	0	0
ENSG00000275942	0	0	0	0	0	0
ENSG00000275944	0	0	0	0	0	0
ENSG00000275945	0	0	0	0	0	0
ENSG00000275948	0	0	0	0	0	0
ENSG00000275950	0	0	0	0	0	0
ENSG00000275953	0	0	0	0	0	0
ENSG00000275954	3	3	0	1	1	2
ENSG00000275956	0	0	0	0	0	0
ENSG00000275958	0	0	0	0	0	0
ENSG00000275959	0	0	0	0	0	0
ENSG00000275961	0	0	0	0	0	0
ENSG00000275963	1	3	6	2	4	3
ENSG00000275964	339	297	308	916	558	453
ENSG00000275965	0	0	0	0	0	0
ENSG00000275967	0	0	0	0	0	0
ENSG00000275968	0	0	0	0	0	0
ENSG00000275969	0	0	0	0	0	0
ENSG00000275971	0	0	0	0	0	0
ENSG00000275975	0	0	0	0	0	0
ENSG00000275976	0	0	0	0	0	0
ENSG00000275978	0	0	0	0	0	0
ENSG00000275980	0	1	0	0	0	0
ENSG00000275981	0	0	0	0	0	0
ENSG00000275982	0	0	0	0	0	0
ENSG00000275989	6	14	15	13	11	16
ENSG00000275992	0	0	0	0	0	0
ENSG00000275993	71	71	70	52	56	55
ENSG00000275994	0	0	0	0	0	0
ENSG00000275995	0	0	0	0	0	0
ENSG00000275996	0	0	0	0	0	0
ENSG00000275997	0	0	0	0	0	0
ENSG00000276002	0	0	0	0	0	0
ENSG00000276003	0	0	0	0	0	0
ENSG00000276006	0	0	0	0	0	0
ENSG00000276007	0	0	0	0	0	0
ENSG00000276012	0	0	0	0	0	0
ENSG00000276014	0	0	0	0	0	0
ENSG00000276015	0	0	0	0	0	0
ENSG00000276019	0	0	0	0	0	0
ENSG00000276023	1152	1124	1083	1763	1722	1399
ENSG00000276027	0	0	0	0	0	0
ENSG00000276029	0	0	0	0	1	0
ENSG00000276030	3	2	1	0	3	0
ENSG00000276031	0	0	0	0	0	0
ENSG00000276036	0	0	0	0	0	0
ENSG00000276039	0	0	0	0	0	0
ENSG00000276040	0	0	0	0	0	0
ENSG00000276043	9229	9500	8694	9386	12039	8081
ENSG00000276045	1664	1779	1621	4366	2959	2120
ENSG00000276046	0	0	0	0	0	0
ENSG00000276047	0	3	1	0	0	0
ENSG00000276048	0	0	0	0	0	0
ENSG00000276050	0	0	0	0	0	0
ENSG00000276054	0	0	0	0	0	0
ENSG00000276055	0	0	0	0	0	0
ENSG00000276057	0	0	0	0	0	0
ENSG00000276058	0	0	0	0	0	0
ENSG00000276063	0	0	0	1	2	2
ENSG00000276064	0	0	0	0	0	0
ENSG00000276067	8	16	11	7	10	16
ENSG00000276070	0	0	0	0	0	0
ENSG00000276071	24	15	13	9	9	7
ENSG00000276074	0	0	0	0	0	0
ENSG00000276075	3	4	6	23	10	5
ENSG00000276076	24	20	23	55	41	34
ENSG00000276077	0	2	4	0	5	0
ENSG00000276081	0	0	0	0	0	0
ENSG00000276083	0	0	0	0	0	0
ENSG00000276085	0	0	0	0	0	0
ENSG00000276087	0	0	0	0	0	0
ENSG00000276088	0	0	0	0	0	0
ENSG00000276089	0	0	0	0	0	0
ENSG00000276092	0	0	0	0	0	0
ENSG00000276093	0	0	0	0	0	0
ENSG00000276094	0	0	0	0	0	0
ENSG00000276095	0	0	0	0	0	0
ENSG00000276096	0	0	0	0	0	0
ENSG00000276097	0	0	0	0	0	0
ENSG00000276098	0	0	0	0	0	0
ENSG00000276100	0	0	0	0	0	0
ENSG00000276101	0	0	0	0	0	0
ENSG00000276102	0	0	0	0	0	0
ENSG00000276103	0	0	0	0	0	0
ENSG00000276105	0	0	0	0	0	0
ENSG00000276107	0	0	0	0	0	0
ENSG00000276109	0	0	0	0	0	0
ENSG00000276110	5	6	8	3	7	2
ENSG00000276115	0	0	0	0	0	0
ENSG00000276116	0	0	0	0	0	0
ENSG00000276118	0	0	0	0	0	0
ENSG00000276119	0	0	0	0	0	0
ENSG00000276121	0	0	0	0	0	0
ENSG00000276122	0	0	0	0	0	0
ENSG00000276123	2	1	0	0	0	0
ENSG00000276124	0	0	0	0	0	0
ENSG00000276127	0	0	0	0	0	0
ENSG00000276128	0	0	4	0	0	2
ENSG00000276131	0	0	0	0	0	0
ENSG00000276136	15	14	22	14	22	18
ENSG00000276137	0	0	0	0	0	0
ENSG00000276138	0	0	0	0	0	0
ENSG00000276140	0	0	0	0	0	0
ENSG00000276141	26	29	29	39	32	27
ENSG00000276147	2	0	0	0	0	0
ENSG00000276148	0	0	0	0	0	0
ENSG00000276149	0	0	0	0	0	0
ENSG00000276150	0	0	0	0	0	0
ENSG00000276156	0	0	0	0	0	0
ENSG00000276158	0	0	0	0	0	0
ENSG00000276160	0	0	0	0	0	0
ENSG00000276161	0	0	0	0	0	0
ENSG00000276162	0	0	0	0	0	0
ENSG00000276164	0	0	0	0	0	0
ENSG00000276166	0	0	0	0	0	0
ENSG00000276168	0	0	0	0	0	0
ENSG00000276169	0	0	0	0	0	0
ENSG00000276170	0	0	0	0	0	0
ENSG00000276172	0	0	0	0	0	1
ENSG00000276174	0	0	0	0	0	0
ENSG00000276176	0	0	0	0	0	0
ENSG00000276178	0	0	0	0	0	0
ENSG00000276179	0	0	0	0	0	0
ENSG00000276180	548	638	625	565	565	541
ENSG00000276181	0	0	0	0	0	0
ENSG00000276183	0	0	0	0	0	0
ENSG00000276185	0	0	0	0	0	0
ENSG00000276188	4	7	3	1	9	3
ENSG00000276189	0	0	0	0	0	0
ENSG00000276193	0	0	0	0	0	0
ENSG00000276200	0	0	0	0	0	0
ENSG00000276202	0	0	0	0	0	0
ENSG00000276203	5	8	3	1	5	6
ENSG00000276204	0	0	0	0	0	0
ENSG00000276205	0	0	0	0	0	0
ENSG00000276206	0	0	0	0	0	0
ENSG00000276208	0	0	0	0	0	0
ENSG00000276210	0	0	0	0	0	1
ENSG00000276213	0	0	0	0	0	0
ENSG00000276214	0	0	0	0	0	0
ENSG00000276216	6	5	6	8	5	4
ENSG00000276221	0	0	0	0	0	0
ENSG00000276223	0	0	0	0	0	0
ENSG00000276225	0	0	0	0	0	0
ENSG00000276229	0	0	0	0	0	0
ENSG00000276231	0	1	0	0	1	0
ENSG00000276232	0	0	0	0	0	0
ENSG00000276233	0	0	0	0	0	0
ENSG00000276234	748	703	673	1239	1112	1111
ENSG00000276240	0	0	0	0	0	0
ENSG00000276241	0	2	0	0	1	0
ENSG00000276248	0	0	0	0	0	0
ENSG00000276250	0	0	0	0	0	0
ENSG00000276251	0	0	0	0	2	1
ENSG00000276255	2	15	2	0	13	7
ENSG00000276257	0	0	0	0	0	0
ENSG00000276259	0	0	0	0	0	0
ENSG00000276261	0	0	0	0	0	0
ENSG00000276266	0	0	0	0	0	1
ENSG00000276269	0	0	0	0	0	0
ENSG00000276270	0	0	0	0	0	0
ENSG00000276272	3	17	9	2	5	3
ENSG00000276277	0	0	0	0	0	0
ENSG00000276278	0	0	0	0	0	0
ENSG00000276281	0	0	0	0	0	0
ENSG00000276282	0	0	0	0	0	0
ENSG00000276289	4	9	0	0	2	0
ENSG00000276290	0	0	0	0	0	0
ENSG00000276291	303	278	269	142	228	230
ENSG00000276292	0	0	0	0	0	0
ENSG00000276293	6070	5946	5849	3066	3803	2774
ENSG00000276294	0	0	0	0	0	0
ENSG00000276298	0	0	0	0	0	0
ENSG00000276302	29	35	29	6	11	5
ENSG00000276304	0	0	0	0	0	0
ENSG00000276308	0	0	0	0	0	0
ENSG00000276309	0	0	0	0	0	0
ENSG00000276311	0	0	0	0	0	0
ENSG00000276314	0	0	0	0	0	0
ENSG00000276316	0	0	0	0	0	0
ENSG00000276317	0	0	0	0	0	0
ENSG00000276318	0	0	0	0	0	0
ENSG00000276319	0	0	0	0	0	0
ENSG00000276326	0	0	0	0	0	0
ENSG00000276332	0	0	0	0	0	0
ENSG00000276334	0	0	0	0	0	0
ENSG00000276337	0	0	0	0	0	0
ENSG00000276348	0	0	0	0	0	0
ENSG00000276350	0	0	0	0	0	0
ENSG00000276352	0	0	0	0	0	0
ENSG00000276353	0	0	0	0	0	0
ENSG00000276359	0	0	0	0	0	0
ENSG00000276362	0	0	0	0	0	0
ENSG00000276365	0	0	0	0	0	0
ENSG00000276366	0	0	0	0	0	0
ENSG00000276368	18	12	25	50	36	29
ENSG00000276375	0	0	0	0	0	0
ENSG00000276376	0	0	0	0	0	0
ENSG00000276380	0	0	0	0	0	0
ENSG00000276384	0	0	0	0	0	0
ENSG00000276385	0	0	0	0	0	0
ENSG00000276386	2	0	1	2	0	2
ENSG00000276388	0	0	0	0	0	0
ENSG00000276390	0	0	0	0	0	0
ENSG00000276391	0	0	0	0	0	0
ENSG00000276393	0	0	0	0	0	0
ENSG00000276396	0	0	0	0	0	0
ENSG00000276397	1	1	0	0	0	0
ENSG00000276398	0	0	0	0	0	0
ENSG00000276399	0	0	0	0	1	0
ENSG00000276400	0	0	0	3	0	0
ENSG00000276403	1	0	0	0	0	1
ENSG00000276404	0	0	0	0	0	0
ENSG00000276405	0	0	0	0	0	0
ENSG00000276406	0	0	0	0	0	0
ENSG00000276407	0	0	0	5	1	0
ENSG00000276408	0	0	0	0	0	0
ENSG00000276409	0	0	0	0	0	0
ENSG00000276410	0	4	3	2	0	0
ENSG00000276411	0	0	0	0	0	0
ENSG00000276412	19	22	17	1	1	3
ENSG00000276413	0	0	0	0	0	0
ENSG00000276417	0	0	0	0	0	0
ENSG00000276418	0	2	0	3	1	2
ENSG00000276422	0	0	0	0	0	0
ENSG00000276426	0	0	0	0	0	0
ENSG00000276427	0	0	0	0	0	0
ENSG00000276428	0	0	0	0	0	0
ENSG00000276430	0	0	0	0	0	0
ENSG00000276431	0	0	0	0	0	0
ENSG00000276434	0	0	0	0	0	0
ENSG00000276436	18	6	10	11	8	6
ENSG00000276442	0	0	0	0	0	0
ENSG00000276445	16	8	12	4	9	3
ENSG00000276449	0	0	0	0	0	0
ENSG00000276454	0	0	0	0	0	0
ENSG00000276457	0	0	0	0	0	0
ENSG00000276460	0	0	0	0	0	0
ENSG00000276462	0	0	0	0	0	0
ENSG00000276467	1	0	0	0	0	0
ENSG00000276470	0	0	0	0	0	0
ENSG00000276471	0	0	0	0	0	0
ENSG00000276473	0	0	0	0	0	0
ENSG00000276474	0	0	0	0	0	0
ENSG00000276475	0	0	0	0	0	0
ENSG00000276476	0	0	0	0	1	1
ENSG00000276478	0	0	0	0	0	0
ENSG00000276479	0	0	0	0	0	0
ENSG00000276484	0	0	0	0	0	0
ENSG00000276486	0	0	0	0	0	0
ENSG00000276487	0	0	0	0	0	0
ENSG00000276488	0	0	0	0	0	0
ENSG00000276489	0	0	0	0	0	0
ENSG00000276490	0	0	0	0	0	0
ENSG00000276493	0	0	0	0	0	0
ENSG00000276494	0	0	0	0	0	0
ENSG00000276496	0	0	0	0	0	0
ENSG00000276500	0	0	0	0	0	0
ENSG00000276502	0	0	0	0	1	0
ENSG00000276505	0	0	0	0	0	0
ENSG00000276507	0	0	0	0	0	0
ENSG00000276508	0	0	0	0	0	0
ENSG00000276509	0	6	4	8	5	3
ENSG00000276514	0	0	0	0	0	0
ENSG00000276517	0	0	0	0	0	0
ENSG00000276519	0	0	0	0	0	0
ENSG00000276520	0	0	0	0	0	0
ENSG00000276521	0	0	0	0	0	0
ENSG00000276522	0	0	0	0	0	0
ENSG00000276523	0	0	0	0	0	0
ENSG00000276524	0	0	0	0	0	0
ENSG00000276525	0	0	0	0	0	0
ENSG00000276527	2	3	1	8	5	6
ENSG00000276528	0	0	0	0	0	0
ENSG00000276529	200	190	215	373	228	221
ENSG00000276530	0	0	0	0	0	0
ENSG00000276531	0	0	0	0	0	0
ENSG00000276532	0	0	0	0	0	0
ENSG00000276533	0	0	0	0	0	0
ENSG00000276535	0	0	0	0	0	0
ENSG00000276538	0	0	0	0	0	0
ENSG00000276540	0	0	0	0	0	0
ENSG00000276542	0	0	0	0	0	0
ENSG00000276544	0	0	0	0	0	0
ENSG00000276545	0	0	0	0	0	0
ENSG00000276546	0	0	0	0	0	0
ENSG00000276547	0	0	0	0	0	0
ENSG00000276548	0	0	0	0	0	0
ENSG00000276550	855	836	729	372	533	388
ENSG00000276556	0	0	0	0	0	0
ENSG00000276557	0	0	0	0	0	0
ENSG00000276562	0	0	0	0	0	0
ENSG00000276563	0	0	0	0	0	0
ENSG00000276564	0	0	0	0	0	0
ENSG00000276566	0	0	0	0	0	0
ENSG00000276568	0	0	0	0	0	0
ENSG00000276569	0	0	0	0	0	0
ENSG00000276570	148	138	136	155	119	76
ENSG00000276571	0	0	0	0	0	0
ENSG00000276573	0	0	0	0	0	0
ENSG00000276575	0	0	0	0	0	0
ENSG00000276576	0	0	0	0	0	0
ENSG00000276577	0	0	0	0	0	0
ENSG00000276578	0	0	0	0	0	0
ENSG00000276580	0	0	0	0	0	0
ENSG00000276581	0	0	0	0	0	0
ENSG00000276584	0	0	0	0	0	0
ENSG00000276586	0	0	0	0	0	0
ENSG00000276588	0	0	0	0	0	0
ENSG00000276592	0	0	0	0	0	0
ENSG00000276593	0	0	0	0	0	0
ENSG00000276596	0	0	0	0	0	0
ENSG00000276597	0	0	0	0	0	0
ENSG00000276598	0	0	0	0	0	0
ENSG00000276599	0	0	0	0	0	0
ENSG00000276600	1	4	5	15	16	2
ENSG00000276601	0	0	0	0	0	0
ENSG00000276603	0	0	0	0	0	0
ENSG00000276605	0	0	0	0	0	0
ENSG00000276609	0	0	0	0	0	0
ENSG00000276610	0	0	0	0	0	0
ENSG00000276612	34	32	21	30	23	16
ENSG00000276620	0	0	0	0	0	0
ENSG00000276622	0	0	0	0	0	0
ENSG00000276623	0	0	0	0	0	0
ENSG00000276626	0	0	0	0	0	0
ENSG00000276627	0	0	0	0	0	0
ENSG00000276631	1	0	0	0	0	0
ENSG00000276632	0	0	0	0	0	0
ENSG00000276633	0	0	0	0	0	0
ENSG00000276637	0	0	0	0	0	0
ENSG00000276638	0	0	0	0	0	0
ENSG00000276639	0	0	0	0	0	0
ENSG00000276641	0	0	0	0	0	0
ENSG00000276642	0	0	0	0	0	0
ENSG00000276643	0	0	0	0	0	0
ENSG00000276644	316	311	319	376	455	580
ENSG00000276645	0	0	0	0	0	0
ENSG00000276647	0	0	0	0	0	0
ENSG00000276649	1	0	0	1	1	1
ENSG00000276650	0	0	0	0	0	0
ENSG00000276651	4	1	5	12	6	5
ENSG00000276653	0	0	0	0	0	0
ENSG00000276656	0	0	0	0	0	0
ENSG00000276662	0	0	0	0	0	0
ENSG00000276663	0	0	0	0	0	0
ENSG00000276664	0	0	0	0	0	0
ENSG00000276667	0	0	0	0	0	0
ENSG00000276668	0	0	0	0	0	0
ENSG00000276669	0	0	0	0	0	0
ENSG00000276670	0	2	0	0	0	1
ENSG00000276672	0	0	0	0	0	0
ENSG00000276673	0	0	0	0	0	0
ENSG00000276674	0	0	0	0	0	0
ENSG00000276675	0	0	0	0	0	0
ENSG00000276678	0	0	0	0	0	0
ENSG00000276680	0	0	0	0	0	0
ENSG00000276685	0	0	0	0	0	0
ENSG00000276687	0	0	0	0	0	0
ENSG00000276688	0	0	0	0	0	0
ENSG00000276689	0	0	0	0	0	0
ENSG00000276690	0	0	0	0	0	0
ENSG00000276691	0	0	0	0	0	0
ENSG00000276693	1	0	1	0	0	0
ENSG00000276696	0	0	0	0	0	0
ENSG00000276698	0	0	0	0	0	0
ENSG00000276699	0	0	0	0	0	0
ENSG00000276702	0	0	0	0	0	0
ENSG00000276703	0	0	0	0	0	0
ENSG00000276704	0	0	0	0	0	0
ENSG00000276706	0	0	0	0	0	0
ENSG00000276707	0	0	0	0	0	0
ENSG00000276710	601	645	605	726	476	461
ENSG00000276712	0	0	0	0	0	0
ENSG00000276713	0	0	0	0	0	0
ENSG00000276715	0	0	0	0	0	1
ENSG00000276717	2	0	1	0	4	7
ENSG00000276718	0	0	0	0	0	0
ENSG00000276721	0	0	0	0	0	0
ENSG00000276722	0	0	0	0	0	0
ENSG00000276723	0	0	0	0	0	0
ENSG00000276724	0	0	0	0	0	0
ENSG00000276727	4	4	4	8	2	0
ENSG00000276728	24	17	21	31	26	21
ENSG00000276729	0	0	0	0	0	0
ENSG00000276730	0	0	0	0	0	0
ENSG00000276733	0	0	0	0	0	0
ENSG00000276735	0	0	0	0	0	0
ENSG00000276738	0	0	0	0	0	0
ENSG00000276740	0	0	0	0	0	0
ENSG00000276742	3	6	5	7	9	7
ENSG00000276744	0	0	0	0	0	0
ENSG00000276746	0	0	0	0	0	0
ENSG00000276747	1	1	1	0	1	0
ENSG00000276753	0	0	0	0	0	0
ENSG00000276754	0	0	0	0	0	0
ENSG00000276755	0	0	0	0	0	0
ENSG00000276756	0	0	0	0	0	0
ENSG00000276757	0	0	0	0	0	0
ENSG00000276758	0	0	0	0	0	0
ENSG00000276759	0	0	0	0	1	0
ENSG00000276763	0	0	0	0	0	0
ENSG00000276764	0	0	0	0	0	0
ENSG00000276765	0	0	0	0	0	0
ENSG00000276768	1	1	2	0	0	2
ENSG00000276769	0	0	0	0	0	0
ENSG00000276770	0	0	0	0	0	0
ENSG00000276771	0	0	0	0	0	0
ENSG00000276772	0	0	0	0	4	0
ENSG00000276775	0	0	1	0	0	0
ENSG00000276778	8	8	9	10	15	13
ENSG00000276782	0	0	0	0	0	0
ENSG00000276784	0	0	0	0	0	0
ENSG00000276786	0	0	0	0	0	0
ENSG00000276788	0	0	0	0	0	0
ENSG00000276789	0	0	0	0	0	0
ENSG00000276790	0	0	0	0	0	0
ENSG00000276791	39	35	56	77	58	34
ENSG00000276800	0	0	0	0	0	0
ENSG00000276805	44	68	46	28	47	41
ENSG00000276807	0	0	0	0	0	0
ENSG00000276809	0	0	0	0	0	0
ENSG00000276810	0	0	0	0	0	0
ENSG00000276814	11	11	29	15	20	18
ENSG00000276819	0	0	0	0	0	0
ENSG00000276822	0	0	0	0	0	0
ENSG00000276823	0	0	0	0	0	0
ENSG00000276824	0	0	0	0	0	0
ENSG00000276828	0	0	0	0	0	0
ENSG00000276829	0	0	0	0	0	0
ENSG00000276830	0	0	0	0	0	0
ENSG00000276831	0	2	0	0	2	5
ENSG00000276832	26	39	15	88	18	37
ENSG00000276835	0	0	0	0	0	0
ENSG00000276839	0	0	0	0	0	0
ENSG00000276840	0	0	0	0	0	0
ENSG00000276841	0	0	0	0	0	0
ENSG00000276842	0	0	0	0	0	0
ENSG00000276844	0	0	0	0	0	0
ENSG00000276845	0	0	0	0	0	0
ENSG00000276846	0	0	0	0	0	0
ENSG00000276850	2	0	1	0	1	0
ENSG00000276851	1	13	7	1	0	2
ENSG00000276853	0	0	0	0	0	0
ENSG00000276854	0	0	0	0	0	0
ENSG00000276855	0	0	0	0	0	0
ENSG00000276857	0	0	0	0	0	0
ENSG00000276859	0	0	0	0	0	0
ENSG00000276861	0	0	0	0	0	0
ENSG00000276863	0	0	0	0	0	0
ENSG00000276866	0	0	0	0	0	0
ENSG00000276867	0	0	0	0	0	0
ENSG00000276868	3	0	0	3	2	4
ENSG00000276869	0	0	0	0	0	0
ENSG00000276871	0	0	0	0	0	0
ENSG00000276873	0	0	0	0	0	0
ENSG00000276874	0	0	0	0	0	0
ENSG00000276878	0	0	0	0	0	0
ENSG00000276884	0	0	0	0	0	0
ENSG00000276888	0	0	0	0	0	0
ENSG00000276890	0	0	0	0	0	0
ENSG00000276891	0	0	0	0	0	0
ENSG00000276892	0	0	0	0	0	0
ENSG00000276894	0	0	0	0	0	0
ENSG00000276897	0	0	0	0	0	0
ENSG00000276898	0	0	0	0	0	0
ENSG00000276900	186	184	158	139	164	119
ENSG00000276902	1	1	2	0	0	0
ENSG00000276903	7	8	5	22	31	26
ENSG00000276904	0	0	0	0	0	0
ENSG00000276908	0	0	0	0	0	0
ENSG00000276915	0	0	0	0	0	0
ENSG00000276916	0	0	0	0	0	0
ENSG00000276917	0	0	0	0	0	0
ENSG00000276918	0	1	1	0	0	0
ENSG00000276919	0	0	0	0	0	0
ENSG00000276923	3	3	6	5	11	5
ENSG00000276925	0	0	0	0	0	0
ENSG00000276926	0	0	0	0	0	0
ENSG00000276928	0	0	0	0	0	0
ENSG00000276929	0	0	0	0	0	0
ENSG00000276931	0	0	0	0	0	0
ENSG00000276934	0	0	0	0	0	0
ENSG00000276940	0	0	0	0	0	0
ENSG00000276941	0	0	0	0	0	0
ENSG00000276945	0	0	0	0	0	0
ENSG00000276949	0	0	0	2	0	0
ENSG00000276950	0	4	2	3	0	0
ENSG00000276951	0	1	0	0	0	0
ENSG00000276952	0	0	0	0	0	0
ENSG00000276953	0	0	0	0	0	0
ENSG00000276955	0	0	0	0	0	0
ENSG00000276956	0	0	0	0	0	0
ENSG00000276957	1	1	0	4	2	1
ENSG00000276958	0	0	0	0	0	0
ENSG00000276960	0	0	0	0	0	0
ENSG00000276961	0	0	0	0	0	0
ENSG00000276963	0	0	1	1	0	1
ENSG00000276964	0	0	0	0	0	0
ENSG00000276965	0	0	0	0	0	0
ENSG00000276966	80	74	67	79	56	87
ENSG00000276968	0	0	0	0	0	0
ENSG00000276972	0	0	0	0	0	0
ENSG00000276975	3	5	4	5	1	7
ENSG00000276980	0	0	0	0	0	0
ENSG00000276984	2	1	5	0	2	4
ENSG00000276988	0	0	0	0	0	0
ENSG00000276991	0	0	0	0	0	0
ENSG00000276992	0	0	0	0	0	0
ENSG00000276993	0	0	0	0	0	0
ENSG00000276997	7	13	5	4	7	3
ENSG00000276998	0	0	0	0	0	0
ENSG00000277000	0	0	0	0	0	0
ENSG00000277001	0	0	0	0	0	0
ENSG00000277003	0	0	0	0	0	0
ENSG00000277004	0	0	0	0	0	0
ENSG00000277007	52	47	51	20	30	39
ENSG00000277008	0	0	0	0	0	0
ENSG00000277009	0	0	0	0	1	0
ENSG00000277010	0	0	0	0	0	0
ENSG00000277011	0	0	0	0	0	0
ENSG00000277013	0	0	0	0	0	0
ENSG00000277014	0	0	0	0	0	0
ENSG00000277017	0	0	0	0	0	0
ENSG00000277020	8	17	7	2	9	9
ENSG00000277022	0	0	0	0	0	0
ENSG00000277024	0	0	0	0	0	0
ENSG00000277027	0	0	0	0	0	0
ENSG00000277029	0	0	0	0	0	0
ENSG00000277030	0	0	0	0	0	0
ENSG00000277031	0	0	0	0	0	0
ENSG00000277034	0	0	0	0	0	0
ENSG00000277035	0	0	0	0	0	0
ENSG00000277039	0	0	0	0	0	0
ENSG00000277040	0	0	0	0	0	0
ENSG00000277041	0	3	0	0	0	0
ENSG00000277043	0	0	0	0	0	0
ENSG00000277047	0	0	0	0	0	0
ENSG00000277049	2	1	1	2	1	1
ENSG00000277050	0	0	0	0	0	0
ENSG00000277051	0	0	0	0	0	0
ENSG00000277052	0	0	0	0	0	0
ENSG00000277053	617	646	618	464	578	497
ENSG00000277056	0	0	0	0	0	0
ENSG00000277057	0	0	0	0	0	0
ENSG00000277058	0	0	0	0	0	0
ENSG00000277062	0	0	0	0	0	0
ENSG00000277063	0	0	0	0	0	0
ENSG00000277066	0	0	0	0	0	0
ENSG00000277067	3	4	13	4	4	7
ENSG00000277072	1623	1664	1478	1317	1092	882
ENSG00000277073	0	0	0	0	0	0
ENSG00000277075	51	61	39	158	108	167
ENSG00000277077	0	0	0	0	0	0
ENSG00000277081	0	0	0	0	0	0
ENSG00000277083	0	0	0	0	0	0
ENSG00000277084	0	0	0	0	0	0
ENSG00000277087	1	0	1	0	0	0
ENSG00000277089	0	0	0	0	0	0
ENSG00000277095	1	0	1	0	1	2
ENSG00000277096	0	0	0	0	0	0
